"","gutenberg_id","text"
"9368",1661,"may recompense you for the loss . your duties , as far as the child"
"9369",1661,"is concerned , are very light . now do try to come , and i shall"
"9370",1661,"meet you with the dogcart at winchester . let me know your train ."
"9371",1661,"yours faithfully , jephro rucastle ."
"9372",1661,"that is the letter which i have just received , mister holmes , and"
"9373",1661,"my mind is made up that i will accept it . i thought , however ,"
"9374",1661,"that before taking the final step i should like to submit the"
"9375",1661,"whole matter to your consideration ."
"9376",1661,"well , miss hunter , if your mind is made up , that settles the"
"9377",1661,"question , said holmes , smiling ."
"9378",1661,"but you would not advise me to refuse"
"9379",1661,"i confess that it is not the situation which i should like to"
"9380",1661,"see a sister of mine apply for ."
"9381",1661,"what is the meaning of it all , mister holmes"
"9382",1661,"ah , i have no data . i cannot tell . perhaps you have yourself"
"9383",1661,"formed some opinion"
"9384",1661,"well , there seems to me to be only one possible solution . mister"
"9385",1661,"rucastle seemed to be a very kind , goodnatured man . is it not"
"9386",1661,"possible that his wife is a lunatic , that he desires to keep the"
"9387",1661,"matter quiet for fear she should be taken to an asylum , and that"
"9388",1661,"he humours her fancies in every way in order to prevent an"
"9389",1661,"outbreak"
"9390",1661,"that is a possible solution in fact , as matters stand , it is"
"9391",1661,"the most probable one . but in any case it does not seem to be a"
"9392",1661,"nice household for a young lady ."
"9393",1661,"but the money , mister holmes , the money !"
"9394",1661,"well , yes , of course the pay is good too good . that is what"
"9395",1661,"makes me uneasy . why should they give you pounds a year , when"
"9396",1661,"they could have their pick for pounds there must be some"
"9397",1661,"strong reason behind ."
"9398",1661,"i thought that if i told you the circumstances you would"
"9399",1661,"understand afterwards if i wanted your help . i should feel so"
"9400",1661,"much stronger if i felt that you were at the back of me ."
"9401",1661,"oh , you may carry that feeling away with you . i assure you that"
"9402",1661,"your little problem promises to be the most interesting which has"
"9403",1661,"come my way for some months . there is something distinctly novel"
"9404",1661,"about some of the features . if you should find yourself in doubt"
"9405",1661,"or in danger "
"9406",1661,"danger ! what danger do you foresee"
"9407",1661,"holmes shook his head gravely . it would cease to be a danger if"
"9408",1661,"we could define it , said he . but at any time , day or night , a"
"9409",1661,"telegram would bring me down to your help ."
"9410",1661,"that is enough . she rose briskly from her chair with the"
"9411",1661,"anxiety all swept from her face . i shall go down to hampshire"
"9412",1661,"quite easy in my mind now . i shall write to mister rucastle at once ,"
"9413",1661,"sacrifice my poor hair tonight , and start for winchester"
"9414",1661,"tomorrow . with a few grateful words to holmes she bade us both"
"9415",1661,"goodnight and bustled off upon her way ."
"9416",1661,"at least , said i as we heard her quick , firm steps descending"
"9417",1661,"the stairs , she seems to be a young lady who is very well able"
"9418",1661,"to take care of herself ."
"9419",1661,"and she would need to be , said holmes gravely . i am much"
"9420",1661,"mistaken if we do not hear from her before many days are past ."
"9421",1661,"it was not very long before my friends prediction was fulfilled ."
"9422",1661,"a fortnight went by , during which i frequently found my thoughts"
"9423",1661,"turning in her direction and wondering what strange sidealley of"
"9424",1661,"human experience this lonely woman had strayed into . the unusual"
"9425",1661,"salary , the curious conditions , the light duties , all pointed to"
"9426",1661,"something abnormal , though whether a fad or a plot , or whether"
"9427",1661,"the man were a philanthropist or a villain , it was quite beyond"
"9428",1661,"my powers to determine . as to holmes , i observed that he sat"
"9429",1661,"frequently for half an hour on end , with knitted brows and an"
"9430",1661,"abstracted air , but he swept the matter away with a wave of his"
"9431",1661,"hand when i mentioned it . data ! data ! data ! he cried"
"9432",1661,"impatiently . i cant make bricks without clay . and yet he would"
"9433",1661,"always wind up by muttering that no sister of his should ever"
"9434",1661,"have accepted such a situation ."
"9435",1661,"the telegram which we eventually received came late one night"
"9436",1661,"just as i was thinking of turning in and holmes was settling down"
"9437",1661,"to one of those allnight chemical researches which he frequently"
"9438",1661,"indulged in , when i would leave him stooping over a retort and a"
"9439",1661,"testtube at night and find him in the same position when i came"
"9440",1661,"down to breakfast in the morning . he opened the yellow envelope ,"
"9441",1661,"and then , glancing at the message , threw it across to me ."
"9442",1661,"just look up the trains in bradshaw , said he , and turned back"
"9443",1661,"to his chemical studies ."
"9444",1661,"the summons was a brief and urgent one ."
"9445",1661,"please be at the black swan hotel at winchester at midday"
"9446",1661,"tomorrow , it said . do come ! i am at my wits end . hunter ."
"9447",1661,"will you come with me asked holmes , glancing up ."
"9448",1661,"i should wish to ."
"9449",1661,"just look it up , then ."
"9450",1661,"there is a train at halfpast nine , said i , glancing over my"
"9451",1661,"bradshaw . it is due at winchester at  ."
"9452",1661,"that will do very nicely . then perhaps i had better postpone my"
"9453",1661,"analysis of the acetones , as we may need to be at our best in the"
"9454",1661,"morning ."
"9455",1661,"by eleven oclock the next day we were well upon our way to the"
"9456",1661,"old english capital . holmes had been buried in the morning papers"
"9457",1661,"all the way down , but after we had passed the hampshire border he"
"9458",1661,"threw them down and began to admire the scenery . it was an ideal"
"9459",1661,"spring day , a light blue sky , flecked with little fleecy white"
"9460",1661,"clouds drifting across from west to east . the sun was shining"
"9461",1661,"very brightly , and yet there was an exhilarating nip in the air ,"
"9462",1661,"which set an edge to a mans energy . all over the countryside ,"
"9463",1661,"away to the rolling hills around aldershot , the little red and"
"9464",1661,"grey roofs of the farmsteadings peeped out from amid the light"
"9465",1661,"green of the new foliage ."
"9466",1661,"are they not fresh and beautiful i cried with all the"
"9467",1661,"enthusiasm of a man fresh from the fogs of baker street ."
"9468",1661,"but holmes shook his head gravely ."
"9469",1661,"do you know , watson , said he , that it is one of the curses of"
"9470",1661,"a mind with a turn like mine that i must look at everything with"
"9471",1661,"reference to my own special subject . you look at these scattered"
"9472",1661,"houses , and you are impressed by their beauty . i look at them ,"
"9473",1661,"and the only thought which comes to me is a feeling of their"
"9474",1661,"isolation and of the impunity with which crime may be committed"
"9475",1661,"there ."
"9476",1661,"good heavens ! i cried . who would associate crime with these"
"9477",1661,"dear old homesteads"
"9478",1661,"they always fill me with a certain horror . it is my belief ,"
"9479",1661,"watson , founded upon my experience , that the lowest and vilest"
"9480",1661,"alleys in london do not present a more dreadful record of sin"
"9481",1661,"than does the smiling and beautiful countryside ."
"9482",1661,"you horrify me !"
"9483",1661,"but the reason is very obvious . the pressure of public opinion"
"9484",1661,"can do in the town what the law cannot accomplish . there is no"
"9485",1661,"lane so vile that the scream of a tortured child , or the thud of"
"9486",1661,"a drunkards blow , does not beget sympathy and indignation among"
